売上日,売上金額
2042-02-24,176400
2042-02-25,166913
2042-02-26,255873
2042-02-27,299943
2042-02-28,25704
2042-03-01,1850
2042-03-02,45584
2042-03-03,137690
2042-03-04,75992
2042-03-05,148070
2042-03-06,3260
2042-03-07,225108
2042-03-08,77844
2042-03-09,168258
2042-03-10,62068
2042-03-11,200129
2042-03-12,37635
2042-03-13,90329
2042-03-14,98223
2042-03-15,115068
2042-03-16,237448
2042-03-17,42251
2042-03-18,258858
2042-03-19,381834
2042-03-20,128916
2042-03-21,30884
2042-03-22,178398
2042-03-23,104980
2042-03-24,36872
2042-03-25,148140
2042-03-26,35937
2042-03-27,236128
2042-03-28,311472
2042-03-29,37176
2042-03-30,237468
2042-03-31,96538
2042-04-01,54922
2042-04-02,93990
2042-04-03,217750
2042-04-04,88998
2042-04-05,208485
2042-04-06,36860
2042-04-07,328236
2042-04-08,135240
2042-04-09,154572
2042-04-10,127182
2042-04-11,282840
2042-04-12,365409
2042-04-13,12312
2042-04-14,167299
2042-04-15,134824
2042-04-16,224064
2042-04-17,303870
2042-04-18,117150
2042-04-19,9320
2042-04-20,119002
2042-04-21,80883
2042-04-22,199969
2042-04-23,140826
2042-04-24,349776
2042-04-25,268743
2042-04-26,238326
2042-04-27,109186
2042-04-28,92785
2042-04-29,98944
2042-04-30,150253
2042-05-01,141128
2042-05-02,224688
2042-05-03,200460
2042-05-04,112499
2042-05-05,210405
2042-05-06,161728
2042-05-07,145015
2042-05-08,225500
2042-05-09,55236
2042-05-10,137863
2042-05-11,341496
2042-05-12,34409
2042-05-13,394654
2042-05-14,133144
2042-05-15,61200
2042-05-16,130662
2042-05-17,83168
2042-05-18,173161
2042-05-19,234812
2042-05-20,91428
2042-05-21,322560
2042-05-22,125229
2042-05-23,114789
2042-05-24,178128
2042-05-25,195316
2042-05-26,148560
2042-05-27,8325
2042-05-28,6532
2042-05-29,277300
2042-05-30,11576
2042-05-31,281605
2042-06-01,172965
2042-06-02,62237
2042-06-03,103680
2042-06-04,24864
2042-06-05,29184
2042-06-06,258720
2042-06-07,117500
2042-06-08,172889
2042-06-09,334275
2042-06-10,243860
2042-06-11,88725
2042-06-12,225857
2042-06-13,378266
2042-06-14,356850
2042-06-15,94308
2042-06-16,445005
2042-06-17,248270
2042-06-18,17570
2042-06-19,399600
2042-06-20,159096
2042-06-21,145917
2042-06-22,169920
2042-06-23,60801
2042-06-24,293594
2042-06-25,322272
2042-06-26,57359
2042-06-27,299392
2042-06-28,226920
2042-06-29,354222
2042-06-30,44280
2042-07-01,349597
2042-07-02,464409
2042-07-03,63178
2042-07-04,157680
2042-07-05,37350
2042-07-06,66040
2042-07-07,32998
2042-07-08,63084
2042-07-09,86894
2042-07-10,128658
2042-07-11,146142
2042-07-12,4984
2042-07-13,64538
2042-07-14,88837
2042-07-15,189924
2042-07-16,51564
2042-07-17,75472
2042-07-18,21750
2042-07-19,78984
2042-07-20,225254
2042-07-21,372526
2042-07-22,34128
2042-07-23,70775
2042-07-24,12300
2042-07-25,483630
2042-07-26,395322
2042-07-27,37908
2042-07-28,53340
2042-07-29,334875
2042-07-30,144550
2042-07-31,246024
2042-08-01,158270
2042-08-02,353088
2042-08-03,87675
2042-08-04,246016
2042-08-05,149856
2042-08-06,308480
2042-08-07,203454
2042-08-08,48258
2042-08-09,73500
2042-08-10,84116
2042-08-11,304736
2042-08-12,181395
2042-08-13,203895
2042-08-14,194625
2042-08-15,72138
2042-08-16,145152
2042-08-17,310700
2042-08-18,274983
2042-08-19,65903
2042-08-20,117453
2042-08-21,167284
2042-08-22,422964
2042-08-23,396657
2042-08-24,96928
2042-08-25,301134
2042-08-26,8072
2042-08-27,324310
2042-08-28,6920
2042-08-29,3984
2042-08-30,335650
2042-08-31,31740
2042-09-01,95688
2042-09-02,110617
2042-09-03,66664
2042-09-04,226560
2042-09-05,94300
2042-09-06,297038
2042-09-07,106752
2042-09-08,83904
2042-09-09,58968
2042-09-10,248456
2042-09-11,255280
2042-09-12,47940
2042-09-13,394878
2042-09-14,135945
2042-09-15,90965
2042-09-16,67710
2042-09-17,5935
2042-09-18,122208
2042-09-19,148239
2042-09-20,106996
2042-09-21,214718
2042-09-22,159264
2042-09-23,78315
2042-09-24,73487
2042-09-25,68220
2042-09-26,91740
2042-09-27,12640
2042-09-28,234048
2042-09-29,119992
2042-09-30,102222
2042-10-01,33054
2042-10-02,54694
2042-10-03,64532
2042-10-04,273234
2042-10-05,73072
2042-10-06,121251
2042-10-07,42050
2042-10-08,29841
2042-10-09,245867
2042-10-10,51646
2042-10-11,300600
2042-10-12,108192
2042-10-13,120010
2042-10-14,137544
2042-10-15,225616
2042-10-16,378752
2042-10-17,229075
2042-10-18,178782
2042-10-19,183942
2042-10-20,405504
2042-10-21,232509
2042-10-22,118118
2042-10-23,121226
2042-10-24,99810
2042-10-25,51810
2042-10-26,56490
2042-10-27,481376
2042-10-28,19108
2042-10-29,247596
2042-10-30,2353
2042-10-31,6168
2042-11-01,78728
2042-11-02,118856
2042-11-03,47532
2042-11-04,170520
2042-11-05,136091
2042-11-06,127620
2042-11-07,250110
2042-11-08,77080
2042-11-09,106692
2042-11-10,104308
2042-11-11,123750
2042-11-12,372932
2042-11-13,109568
2042-11-14,201267
2042-11-15,58994
2042-11-16,121068
2042-11-17,83608
2042-11-18,239610
2042-11-19,361912
2042-11-20,129812
2042-11-21,117960
2042-11-22,63936
2042-11-23,245791
2042-11-24,28600
2042-11-25,33293
2042-11-26,155925
2042-11-27,156560
2042-11-28,56580
2042-11-29,1774
2042-11-30,253650
2042-12-01,13930
2042-12-02,1305
2042-12-03,132209
2042-12-04,98787
2042-12-05,107676
2042-12-06,325280
2042-12-07,295942
2042-12-08,180348
2042-12-09,106953
2042-12-10,132096
2042-12-11,77536
2042-12-12,106000
2042-12-13,151360
2042-12-14,144687
2042-12-15,23506
2042-12-16,23630
2042-12-17,441692
2042-12-18,135564
2042-12-19,19744
2042-12-20,94180
2042-12-21,46527
2042-12-22,307251
2042-12-23,201656
2042-12-24,17856
2042-12-25,351810
2042-12-26,128238
2042-12-27,223215
2042-12-28,129146
2042-12-29,38560
2042-12-30,292543
2042-12-31,10689
2043-01-01,18050
2043-01-02,323466
2043-01-03,161024
2043-01-04,353160
2043-01-05,342516
2043-01-06,328233
2043-01-07,1370
2043-01-08,89378
2043-01-09,54886
2043-01-10,63118
2043-01-11,22410
2043-01-12,155664
2043-01-13,333250
2043-01-14,91260
2043-01-15,45120
2043-01-16,42420
2043-01-17,140728
2043-01-18,140624
2043-01-19,55874
2043-01-20,296329
2043-01-21,176232
2043-01-22,15120
2043-01-23,248588
2043-01-24,101114
2043-01-25,106778
2043-01-26,72304
2043-01-27,4839
2043-01-28,105339
2043-01-29,231744
2043-01-30,109656
2043-01-31,366825
2043-02-01,18414
2043-02-02,145453
2043-02-03,34410
2043-02-04,339864
2043-02-05,134334
2043-02-06,100224
2043-02-07,198160
2043-02-08,284242
2043-02-09,163450
2043-02-10,147268
2043-02-11,161616
2043-02-12,152945
2043-02-13,80300
2043-02-14,89236
2043-02-15,364722
2043-02-16,95108
2043-02-17,181876
2043-02-18,44338
2043-02-19,70182
2043-02-20,42192
2043-02-21,70128
2043-02-22,60146
2043-02-23,38190
2043-02-24,85729
2043-02-25,93161
2043-02-26,391495
2043-02-27,14070
2043-02-28,122076
2043-03-01,147223
2043-03-02,159320
2043-03-03,52820
2043-03-04,13833
2043-03-05,67296
2043-03-06,184184
2043-03-07,10191
2043-03-08,22992
2043-03-09,84315
2043-03-10,34208
2043-03-11,215688
2043-03-12,152880
2043-03-13,47201
2043-03-14,92840
2043-03-15,370818
2043-03-16,166725
2043-03-17,312800
2043-03-18,43480
2043-03-19,283680
2043-03-20,80064
2043-03-21,239135
2043-03-22,188811
2043-03-23,46156
2043-03-24,131328
2043-03-25,187758
2043-03-26,255640
2043-03-27,50274
2043-03-28,66736
2043-03-29,255401
2043-03-30,134805
2043-03-31,109852
2043-04-01,105630
2043-04-02,385560
2043-04-03,282359
2043-04-04,78225
2043-04-05,16920
2043-04-06,205048
2043-04-07,79800
2043-04-08,29015
2043-04-09,102383
2043-04-10,197616
2043-04-11,315630
2043-04-12,135272
2043-04-13,166290
2043-04-14,138204
2043-04-15,144942
2043-04-16,21620
2043-04-17,170316
2043-04-18,218960
2043-04-19,180967
2043-04-20,117631
2043-04-21,406638
2043-04-22,323337
2043-04-23,270222
2043-04-24,149188
2043-04-25,43572
2043-04-26,41329
2043-04-27,303918
2043-04-28,115344
2043-04-29,127677
2043-04-30,113560
2043-05-01,212420
2043-05-02,340690
2043-05-03,291440
2043-05-04,261536
2043-05-05,77140
2043-05-06,133925
2043-05-07,17580
2043-05-08,34960
2043-05-09,70728
2043-05-10,50490
2043-05-11,84490
2043-05-12,200982
2043-05-13,204292
2043-05-14,249543
2043-05-15,154448
2043-05-16,122502
2043-05-17,407468
2043-05-18,189600
2043-05-19,88650
2043-05-20,395440
2043-05-21,101400
2043-05-22,110720
2043-05-23,47397
2043-05-24,54999
2043-05-25,76903
2043-05-26,127616
2043-05-27,65137
2043-05-28,211161
2043-05-29,29939
2043-05-30,119416
2043-05-31,379512
2043-06-01,124817
2043-06-02,143232
2043-06-03,5199
2043-06-04,110325
2043-06-05,93280
2043-06-06,255654
2043-06-07,125136
2043-06-08,66570
2043-06-09,43679
2043-06-10,40689
2043-06-11,8256
2043-06-12,168597
2043-06-13,207480
2043-06-14,213934
2043-06-15,20961
2043-06-16,91582
2043-06-17,213018
2043-06-18,262656
2043-06-19,167629
2043-06-20,237248
2043-06-21,192290
2043-06-22,62272
2043-06-23,200933
2043-06-24,261609
2043-06-25,176175
2043-06-26,63936
2043-06-27,51282
2043-06-28,295190
2043-06-29,270010
2043-06-30,392240
2043-07-01,180264
2043-07-02,161022
2043-07-03,295836
2043-07-04,51920
2043-07-05,14730
2043-07-06,3869
2043-07-07,132470
2043-07-08,259650
2043-07-09,182830
2043-07-10,383323
2043-07-11,42220
2043-07-12,48876
2043-07-13,166005
2043-07-14,125233
2043-07-15,195690
2043-07-16,13416
2043-07-17,29970
2043-07-18,135135
2043-07-19,55328
2043-07-20,4628
2043-07-21,137643
2043-07-22,282949
2043-07-23,22490
2043-07-24,111370
2043-07-25,203940
2043-07-26,139842
2043-07-27,146464
2043-07-28,76551
2043-07-29,84084
2043-07-30,259259
2043-07-31,91322
2043-08-01,121319
2043-08-02,67620
2043-08-03,390813
2043-08-04,259540
2043-08-05,295205
2043-08-06,194656
2043-08-07,66336
2043-08-08,126362
2043-08-09,110473
2043-08-10,272616
2043-08-11,336205
2043-08-12,325776
2043-08-13,66935
2043-08-14,98550
2043-08-15,119757
2043-08-16,43966
2043-08-17,36704
2043-08-18,28974
2043-08-19,161128
2043-08-20,51558
2043-08-21,317745
2043-08-22,231716
2043-08-23,70108
2043-08-24,166452
2043-08-25,128634
2043-08-26,310680
2043-08-27,389158
2043-08-28,48672
2043-08-29,230571
2043-08-30,116841
2043-08-31,220955
2043-09-01,85698
2043-09-02,331371
2043-09-03,21032
2043-09-04,135795
2043-09-05,404859
2043-09-06,84786
2043-09-07,433576
2043-09-08,8162
2043-09-09,93062
2043-09-10,13692
2043-09-11,65664
2043-09-12,145010
2043-09-13,295488
2043-09-14,323180
2043-09-15,281635
2043-09-16,327525
2043-09-17,27006
2043-09-18,241164
2043-09-19,71400
2043-09-20,150939
2043-09-21,129984
2043-09-22,18632
2043-09-23,158764
2043-09-24,302544
2043-09-25,305432
2043-09-26,190125
2043-09-27,17330
2043-09-28,325500
2043-09-29,13668
2043-09-30,33500
2043-10-01,125235
2043-10-02,376488
2043-10-03,92862
2043-10-04,68448
2043-10-05,350953
2043-10-06,425256
2043-10-07,308484
2043-10-08,110418
2043-10-09,128495
2043-10-10,122016
2043-10-11,323106
2043-10-12,126852
2043-10-13,108086
2043-10-14,116622
2043-10-15,102742
2043-10-16,73948
2043-10-17,245456
2043-10-18,230490
2043-10-19,110856
2043-10-20,145728
2043-10-21,26112
2043-10-22,19672
2043-10-23,110979
2043-10-24,174510
2043-10-25,145985
2043-10-26,12245
2043-10-27,435891
2043-10-28,199268
2043-10-29,194135
2043-10-30,192132
2043-10-31,57120
2043-11-01,225108
2043-11-02,75960
2043-11-03,122132
2043-11-04,136944
2043-11-05,417810
2043-11-06,100814
2043-11-07,53499
2043-11-08,69730
2043-11-09,42624
2043-11-10,195177
2043-11-11,188356
2043-11-12,246616
2043-11-13,72846
2043-11-14,149976
2043-11-15,174650
2043-11-16,72780
2043-11-17,53587
2043-11-18,18660
2043-11-19,74841
2043-11-20,310806
2043-11-21,230503
2043-11-22,253902
2043-11-23,106140
2043-11-24,318240
2043-11-25,301920
2043-11-26,36993
2043-11-27,316120
2043-11-28,215649
2043-11-29,96501
2043-11-30,208758
2043-12-01,127020
2043-12-02,77234
2043-12-03,6810
2043-12-04,48195
2043-12-05,173196
2043-12-06,123137
2043-12-07,144400
2043-12-08,131922
2043-12-09,200753
2043-12-10,145588
2043-12-11,346654
2043-12-12,165572
2043-12-13,242256
2043-12-14,313158
2043-12-15,2955
2043-12-16,171532
2043-12-17,259366
2043-12-18,27632
2043-12-19,212112
2043-12-20,119500
2043-12-21,19476
2043-12-22,355470
2043-12-23,41820
2043-12-24,351680
2043-12-25,300825
2043-12-26,248336
2043-12-27,318720
2043-12-28,96160
2043-12-29,36640
2043-12-30,69880
2043-12-31,100810
2044-01-01,69783
2044-01-02,123238
2044-01-03,238080
2044-01-04,202616
2044-01-05,13624
2044-01-06,48055
2044-01-07,20720
2044-01-08,58248
2044-01-09,166152
2044-01-10,83988
2044-01-11,80750
2044-01-12,208953
2044-01-13,400678
2044-01-14,294560
2044-01-15,339480
2044-01-16,12292
2044-01-17,347472
2044-01-18,73392
2044-01-19,313900
2044-01-20,170361
2044-01-21,82544
2044-01-22,84656
2044-01-23,221088
2044-01-24,64978
2044-01-25,40610
2044-01-26,179284
2044-01-27,48185
2044-01-28,10404
2044-01-29,457592
2044-01-30,11400
2044-01-31,66100
2044-02-01,79120
2044-02-02,332387
2044-02-03,49514
2044-02-04,70585
2044-02-05,138339
2044-02-06,105608
2044-02-07,149400
2044-02-08,201144
2044-02-09,179640
2044-02-10,22835
2044-02-11,272888
2044-02-12,102714
2044-02-13,216000
2044-02-14,407303
2044-02-15,253565
2044-02-16,281760
2044-02-17,58356
2044-02-18,133480
2044-02-19,257052
2044-02-20,250448
2044-02-21,69725
2044-02-22,383364
2044-02-23,67716
2044-02-24,59517
2044-02-25,165131
2044-02-26,62671
2044-02-27,95452
2044-02-28,78080
2044-02-29,2626
2044-03-01,246450
2044-03-02,72660
2044-03-03,123088
2044-03-04,34972
2044-03-05,234447
2044-03-06,199836
2044-03-07,116316
2044-03-08,77469
2044-03-09,38370
2044-03-10,174552
2044-03-11,160342
2044-03-12,55692
2044-03-13,312352
2044-03-14,100749
2044-03-15,288716
2044-03-16,348264
2044-03-17,340400
2044-03-18,102346
2044-03-19,214602
2044-03-20,329295
2044-03-21,44492
2044-03-22,113904
2044-03-23,76601
2044-03-24,6981
2044-03-25,114842
2044-03-26,370188
2044-03-27,331550
2044-03-28,86920
2044-03-29,374300
2044-03-30,211646
2044-03-31,124930
2044-04-01,63360
2044-04-02,153972
2044-04-03,4428
2044-04-04,53222
2044-04-05,267384
2044-04-06,35070
2044-04-07,29376
2044-04-08,228855
2044-04-09,96922
2044-04-10,104312
2044-04-11,47821
2044-04-12,101748
2044-04-13,48982
2044-04-14,101476
2044-04-15,70105
2044-04-16,30504
2044-04-17,404928
2044-04-18,89176
2044-04-19,228364
2044-04-20,109144
2044-04-21,222750
2044-04-22,15888
2044-04-23,255341
2044-04-24,59824
2044-04-25,120160
2044-04-26,304983
2044-04-27,105030
2044-04-28,369334
2044-04-29,199468
2044-04-30,56600
2044-05-01,129984
2044-05-02,35898
2044-05-03,71940
2044-05-04,30800
2044-05-05,40188
2044-05-06,345704
2044-05-07,201600
2044-05-08,20706
2044-05-09,86108
2044-05-10,440895
2044-05-11,125193
2044-05-12,14413
2044-05-13,58416
2044-05-14,343334
2044-05-15,288300
2044-05-16,119616
2044-05-17,128248
2044-05-18,51876
2044-05-19,270537
2044-05-20,103740
2044-05-21,31392
2044-05-22,182172
2044-05-23,98124
2044-05-24,114630
2044-05-25,293986
2044-05-26,90300
2044-05-27,17256
2044-05-28,138976
2044-05-29,21630
2044-05-30,164690
2044-05-31,52625
2044-06-01,8720
2044-06-02,122200
2044-06-03,132320
2044-06-04,92746
2044-06-05,68400
2044-06-06,76896
2044-06-07,104108
2044-06-08,30450
2044-06-09,119405
2044-06-10,204332
2044-06-11,260092
2044-06-12,93330
2044-06-13,244885
2044-06-14,34155
2044-06-15,126786
2044-06-16,174464
2044-06-17,131586
2044-06-18,129732
2044-06-19,4359
2044-06-20,116370
2044-06-21,143679
2044-06-22,38969
2044-06-23,9414
2044-06-24,9582
2044-06-25,287625
2044-06-26,142511
2044-06-27,315250
2044-06-28,73520
2044-06-29,16485
2044-06-30,167116
2044-07-01,63342
2044-07-02,150792
2044-07-03,114126
2044-07-04,49566
2044-07-05,241623
2044-07-06,306153
2044-07-07,17347
2044-07-08,178420
2044-07-09,265384
2044-07-10,232193
2044-07-11,305487
2044-07-12,83600
2044-07-13,209867
2044-07-14,210595
2044-07-15,82368
2044-07-16,152684
2044-07-17,52875
2044-07-18,5368
2044-07-19,101032
2044-07-20,205048
2044-07-21,259056
2044-07-22,163800
2044-07-23,305292
2044-07-24,63481
2044-07-25,433080
2044-07-26,291904
2044-07-27,88424
2044-07-28,128484
2044-07-29,34086
2044-07-30,46376
2044-07-31,93496
2044-08-01,105192
2044-08-02,169650
2044-08-03,73439
2044-08-04,215072
2044-08-05,6500
2044-08-06,19551
2044-08-07,12188
2044-08-08,393822
2044-08-09,399087
2044-08-10,80208
2044-08-11,407696
2044-08-12,100491
2044-08-13,315588
2044-08-14,306066
2044-08-15,437952
2044-08-16,64485
2044-08-17,32700
2044-08-18,19460
2044-08-19,71946
2044-08-20,100996
2044-08-21,99316
2044-08-22,281048
2044-08-23,107050
2044-08-24,91830
2044-08-25,127806
2044-08-26,329325
2044-08-27,75050
2044-08-28,189114
2044-08-29,227500
2044-08-30,274596
2044-08-31,461776
2044-09-01,92928
2044-09-02,264264
2044-09-03,132750
2044-09-04,200622
2044-09-05,47760
2044-09-06,5607
2044-09-07,106650
2044-09-08,39890
2044-09-09,209781
2044-09-10,79068
2044-09-11,107750
2044-09-12,333432
2044-09-13,111904
2044-09-14,122135
2044-09-15,61183
2044-09-16,221900
2044-09-17,45882
2044-09-18,291092
2044-09-19,76691
2044-09-20,9735
2044-09-21,126034
2044-09-22,249237
2044-09-23,158092
2044-09-24,33585
2044-09-25,287388
2044-09-26,424266
2044-09-27,77745
2044-09-28,114912
2044-09-29,263616
2044-09-30,244656
2044-10-01,297228
2044-10-02,101376
2044-10-03,32175
2044-10-04,190344
2044-10-05,75762
2044-10-06,99036
2044-10-07,252000
2044-10-08,134230
2044-10-09,356640
2044-10-10,92422
2044-10-11,32860
2044-10-12,163676
2044-10-13,76797
2044-10-14,59192
2044-10-15,271484
2044-10-16,89523
2044-10-17,94552
2044-10-18,338306
2044-10-19,74935
2044-10-20,103636
2044-10-21,200294
2044-10-22,151038
2044-10-23,224136
2044-10-24,7887
2044-10-25,294759
2044-10-26,77690
2044-10-27,41819
2044-10-28,117576
2044-10-29,2708
2044-10-30,192024
2044-10-31,345982
2044-11-01,184877
2044-11-02,122264
2044-11-03,199477
2044-11-04,57878
2044-11-05,20355
2044-11-06,241280
2044-11-07,94438
2044-11-08,58725
2044-11-09,119448
2044-11-10,54544
2044-11-11,51156
2044-11-12,129710
2044-11-13,273920
2044-11-14,376288
2044-11-15,450336
2044-11-16,138130
2044-11-17,60686
2044-11-18,146400
2044-11-19,135226
2044-11-20,257448
2044-11-21,29656
2044-11-22,140886
2044-11-23,43104
2044-11-24,299880
2044-11-25,41643
2044-11-26,211554
2044-11-27,59535
2044-11-28,123675
2044-11-29,164850
2044-11-30,106604
2044-12-01,134620
2044-12-02,172563
2044-12-03,40020
2044-12-04,163284
2044-12-05,273385
2044-12-06,42890
2044-12-07,131631
2044-12-08,6150
2044-12-09,223808
2044-12-10,419428
2044-12-11,113190
2044-12-12,203352
2044-12-13,193030
2044-12-14,247170
2044-12-15,61724
2044-12-16,197456
2044-12-17,383328
2044-12-18,6630
2044-12-19,71340
2044-12-20,354868
2044-12-21,3674
2044-12-22,43616
2044-12-23,235172
2044-12-24,256371
2044-12-25,24066
2044-12-26,224694
2044-12-27,299268
2044-12-28,251424
2044-12-29,23556
2044-12-30,398844
2044-12-31,96570
2045-01-01,164083
2045-01-02,151704
2045-01-03,37212
2045-01-04,238260
2045-01-05,178756
2045-01-06,70620
2045-01-07,5220
2045-01-08,61050
2045-01-09,63000
2045-01-10,77980
2045-01-11,355105
2045-01-12,37730
2045-01-13,241411
2045-01-14,60100
2045-01-15,108284
2045-01-16,167625
2045-01-17,216837
2045-01-18,456934
2045-01-19,220560
2045-01-20,210320
2045-01-21,60096
2045-01-22,215568
2045-01-23,70140
2045-01-24,169506
2045-01-25,326599
2045-01-26,152475
2045-01-27,80015
2045-01-28,274274
2045-01-29,249200
2045-01-30,143724
2045-01-31,157332
2045-02-01,150876
2045-02-02,269460
2045-02-03,210984
2045-02-04,134134
2045-02-05,239123
2045-02-06,129668
2045-02-07,77985
2045-02-08,196980
2045-02-09,136136
2045-02-10,176523
2045-02-11,121904
2045-02-12,221836
2045-02-13,119972
2045-02-14,36176
2045-02-15,26243
2045-02-16,118078
2045-02-17,131439
2045-02-18,63492
2045-02-19,250586
2045-02-20,95084
2045-02-21,215025
2045-02-22,143916
2045-02-23,350327
2045-02-24,482427
2045-02-25,281600
2045-02-26,194976
2045-02-27,106785
2045-02-28,111426
2045-03-01,51780
2045-03-02,220424
2045-03-03,85767
2045-03-04,200854
2045-03-05,62018
2045-03-06,150390
2045-03-07,34650
2045-03-08,106808
2045-03-09,102744
2045-03-10,99981
2045-03-11,255580
2045-03-12,31922
2045-03-13,411252
2045-03-14,119190
2045-03-15,54021
2045-03-16,429363
2045-03-17,5070
2045-03-18,252620
2045-03-19,97402
2045-03-20,124738
2045-03-21,71565
2045-03-22,265052
2045-03-23,55220
2045-03-24,214968
2045-03-25,159822
2045-03-26,258130
2045-03-27,309415
2045-03-28,95574
2045-03-29,211760
2045-03-30,132913
2045-03-31,248400
2045-04-01,172872
2045-04-02,6270
2045-04-03,298305
2045-04-04,44367
2045-04-05,126048
2045-04-06,304056
2045-04-07,238125
2045-04-08,181594
2045-04-09,77285
2045-04-10,75412
2045-04-11,277816
2045-04-12,49205
2045-04-13,186200
2045-04-14,37356
2045-04-15,350675
2045-04-16,251484
2045-04-17,192192
2045-04-18,205820
2045-04-19,35334
2045-04-20,97472
2045-04-21,61008
2045-04-22,35475
2045-04-23,231525
2045-04-24,42309
2045-04-25,207910
2045-04-26,135120
2045-04-27,8708
2045-04-28,266304
2045-04-29,143766
2045-04-30,16280
2045-05-01,63252
2045-05-02,213136
2045-05-03,36936
2045-05-04,174650
2045-05-05,36855
2045-05-06,119900
2045-05-07,50904
2045-05-08,130032
2045-05-09,22314
2045-05-10,170544
2045-05-11,176514
2045-05-12,36540
2045-05-13,98160
2045-05-14,156065
2045-05-15,30400
2045-05-16,335546
2045-05-17,101460
2045-05-18,68474
2045-05-19,15048
2045-05-20,73511
2045-05-21,185760
2045-05-22,83790
2045-05-23,101587
2045-05-24,281892
2045-05-25,149760
2045-05-26,171738
2045-05-27,32288
2045-05-28,141810
2045-05-29,67122
2045-05-30,58719
2045-05-31,68442
2045-06-01,87210
2045-06-02,15260
2045-06-03,160545
2045-06-04,107440
2045-06-05,13365
2045-06-06,69760
2045-06-07,55080
2045-06-08,439890
2045-06-09,94446
2045-06-10,153048
2045-06-11,12200
2045-06-12,127024
2045-06-13,168981
2045-06-14,386742
2045-06-15,57180
2045-06-16,45100
2045-06-17,52975
2045-06-18,12360
2045-06-19,329522
2045-06-20,36372
2045-06-21,25008
2045-06-22,58190
2045-06-23,39080
2045-06-24,116675
2045-06-25,134514
2045-06-26,4947
2045-06-27,181020
2045-06-28,73080
2045-06-29,214047
2045-06-30,12920
2045-07-01,24500
2045-07-02,110080
2045-07-03,201264
2045-07-04,106092
2045-07-05,48060
2045-07-06,346680
2045-07-07,6296
2045-07-08,199272
2045-07-09,271712
2045-07-10,358440
2045-07-11,56452
2045-07-12,54498
2045-07-13,126504
2045-07-14,37700
2045-07-15,111813
2045-07-16,180480
2045-07-17,388365
2045-07-18,196614
2045-07-19,221434
2045-07-20,473376
2045-07-21,277212
2045-07-22,349650
2045-07-23,128400
2045-07-24,199262
2045-07-25,281808
2045-07-26,52943
2045-07-27,12573
2045-07-28,108300
2045-07-29,61674
2045-07-30,151704
2045-07-31,194627
2045-08-01,365691
2045-08-02,422726
2045-08-03,231556
2045-08-04,9925
2045-08-05,53583
2045-08-06,237237
2045-08-07,159121
2045-08-08,98923
2045-08-09,10262
2045-08-10,76538
2045-08-11,288256
2045-08-12,187156
2045-08-13,27874
2045-08-14,69240
2045-08-15,134143
2045-08-16,218144
2045-08-17,371976
2045-08-18,137417
2045-08-19,240912
2045-08-20,23556
2045-08-21,223272
2045-08-22,11874
2045-08-23,202768
2045-08-24,65627
2045-08-25,125280
2045-08-26,88780
2045-08-27,153264
2045-08-28,118712
2045-08-29,73968
2045-08-30,101350
2045-08-31,126576
2045-09-01,76534
2045-09-02,106546
2045-09-03,103428
2045-09-04,342220
2045-09-05,82220
2045-09-06,25810
2045-09-07,415395
2045-09-08,48744
2045-09-09,127988
2045-09-10,92850
2045-09-11,126483
2045-09-12,368560
2045-09-13,62436
2045-09-14,138138
2045-09-15,174590
2045-09-16,95375
2045-09-17,145180
2045-09-18,365706
2045-09-19,451935
2045-09-20,24145
2045-09-21,201480
2045-09-22,193130
2045-09-23,77600
2045-09-24,131096
2045-09-25,87435
2045-09-26,157464
2045-09-27,269528
2045-09-28,12897
2045-09-29,263810
2045-09-30,198540
2045-10-01,214914
2045-10-02,85770
2045-10-03,105662
2045-10-04,97739
2045-10-05,212850
2045-10-06,12876
2045-10-07,275215
2045-10-08,357238
2045-10-09,63752
2045-10-10,54504
2045-10-11,85248
2045-10-12,239068
2045-10-13,241472
2045-10-14,84888
2045-10-15,81282
2045-10-16,211068
2045-10-17,229152
2045-10-18,291182
2045-10-19,163666
2045-10-20,36855
2045-10-21,310288
2045-10-22,261180
2045-10-23,97650
2045-10-24,106038
2045-10-25,29568
2045-10-26,177156
2045-10-27,161964
2045-10-28,30370
2045-10-29,71910
2045-10-30,226561
2045-10-31,35205
2045-11-01,270504
2045-11-02,215934
2045-11-03,444510
2045-11-04,19638
2045-11-05,191952
2045-11-06,171171
2045-11-07,8464
2045-11-08,106056
2045-11-09,164046
2045-11-10,56832
2045-11-11,32164
2045-11-12,7623
2045-11-13,72618
2045-11-14,77985
2045-11-15,191710
2045-11-16,216792
2045-11-17,148855
2045-11-18,202093
2045-11-19,37850
2045-11-20,41132
2045-11-21,123994
2045-11-22,254394
2045-11-23,126542
2045-11-24,280016
2045-11-25,58280
2045-11-26,213597
2045-11-27,55560
2045-11-28,95760
2045-11-29,35752
2045-11-30,456390
2045-12-01,119289
2045-12-02,97551
2045-12-03,185180
2045-12-04,190772
2045-12-05,49330
2045-12-06,126775
2045-12-07,106539
2045-12-08,12837
2045-12-09,337194
2045-12-10,172038
2045-12-11,224137
2045-12-12,237950
2045-12-13,304392
2045-12-14,352377
2045-12-15,302640
2045-12-16,211671
2045-12-17,386892
2045-12-18,208296
2045-12-19,170166
2045-12-20,70128
2045-12-21,75050
2045-12-22,103261
2045-12-23,158578
